P.k1.,T.k2.,Dry_Price.k3.,Wet_Price.k4.,Capital_cost.k5.,OM_cost.k6.,Sediment.k7.,Seismic.k8.,NPV,Build_decision
0,4,0.042,0.046,100,50,0.9,1,16.34059386,1
20,4,0.042,0.046,100,50,0.9,1,17.82702982,1
40,4,0.042,0.046,100,50,0.9,1,19.38946468,1
-40,6,0.042,0.046,100,50,0.9,1,-1.038078569,0
-20,6,0.042,0.046,100,50,0.9,1,14.74216138,1
0,6,0.042,0.046,100,50,0.9,1,16.1254883,1
20,6,0.042,0.046,100,50,0.9,1,17.53189446,1
40,6,0.042,0.046,100,50,0.9,1,18.9536611,1
-40,0,0.084,0.046,100,50,0.9,1,5.079337828,1
-20,0,0.084,0.046,100,50,0.9,1,19.94833207,1
0,0,0.084,0.046,100,50,0.9,1,23.15479802,1
20,0,0.084,0.046,100,50,0.9,1,26.38525505,1
40,0,0.084,0.046,100,50,0.9,1,29.72096187,1
-40,2,0.084,0.046,100,50,0.9,1,3.404931896,1
-20,2,0.084,0.046,100,50,0.9,1,19.6589981,1
0,2,0.084,0.046,100,50,0.9,1,22.8194354,1
20,2,0.084,0.046,100,50,0.9,1,25.97182393,1
40,2,0.084,0.046,100,50,0.9,1,29.24617133,1
-40,4,0.084,0.046,100,50,0.9,1,1.957039973,1
-20,4,0.084,0.046,100,50,0.9,1,19.25028047,1
0,4,0.084,0.046,100,50,0.9,1,22.29470772,1
20,4,0.084,0.046,100,50,0.9,1,25.26757965,1
40,4,0.084,0.046,100,50,0.9,1,28.39244935,1
-40,6,0.084,0.046,100,50,0.9,1,1.454358564,1
-20,6,0.084,0.046,100,50,0.9,1,19.09784275,1
0,6,0.084,0.046,100,50,0.9,1,21.86449659,1
20,6,0.084,0.046,100,50,0.9,1,24.67730893,1
40,6,0.084,0.046,100,50,0.9,1,27.52084221,1
-40,0,0.168,0.046,100,50,0.9,1,10.9128729,1
-20,0,0.168,0.046,100,50,0.9,1,29.51018414,1
0,0,0.168,0.046,100,50,0.9,1,35.92311604,1
20,0,0.168,0.046,100,50,0.9,1,42.3840301,1
40,0,0.168,0.046,100,50,0.9,1,49.05544373,1
-40,2,0.168,0.046,100,50,0.9,1,8.870217667,1
-20,2,0.168,0.046,100,50,0.9,1,28.9315162,1
0,2,0.168,0.046,100,50,0.9,1,35.25239081,1
20,2,0.168,0.046,100,50,0.9,1,41.55716786,1
40,2,0.168,0.046,100,50,0.9,1,48.10586267,1
-40,4,0.168,0.046,100,50,0.9,1,7.020547838,1
-20,4,0.168,0.046,100,50,0.9,1,28.11408093,1
0,4,0.168,0.046,100,50,0.9,1,34.20293543,1
20,4,0.168,0.046,100,50,0.9,1,40.1486793,1
40,4,0.168,0.046,100,50,0.9,1,46.3984187,1
-40,6,0.168,0.046,100,50,0.9,1,6.439232831,1
-20,6,0.168,0.046,100,50,0.9,1,27.8092055,1
0,6,0.168,0.046,100,50,0.9,1,33.34251318,1
20,6,0.168,0.046,100,50,0.9,1,38.96813785,1
40,6,0.168,0.046,100,50,0.9,1,44.65520441,1
-40,0,0.042,0.092,100,50,0.9,1,16.40837305,1
-20,0,0.042,0.092,100,50,0.9,1,40.55388603,1
0,0,0.042,0.092,100,50,0.9,1,42.15711901,1
20,0,0.042,0.092,100,50,0.9,1,43.77234753,1
40,0,0.042,0.092,100,50,0.9,1,45.44020093,1
-40,2,0.042,0.092,100,50,0.9,1,13.61193513,1
-20,2,0.042,0.092,100,50,0.9,1,40.40921905,1
0,2,0.042,0.092,100,50,0.9,1,41.9894377,1
20,2,0.042,0.092,100,50,0.9,1,43.56563196,1
40,2,0.042,0.092,100,50,0.9,1,45.20280567,1
-40,4,0.042,0.092,100,50,0.9,1,11.31881815,1
-20,4,0.042,0.092,100,50,0.9,1,40.20486023,1
0,4,0.042,0.092,100,50,0.9,1,41.72707386,1
20,4,0.042,0.092,100,50,0.9,1,43.21350982,1
40,4,0.042,0.092,100,50,0.9,1,44.77594468,1
-40,6,0.042,0.092,100,50,0.9,1,10.43140573,1
-20,6,0.042,0.092,100,50,0.9,1,40.12864138,1
0,6,0.042,0.092,100,50,0.9,1,41.5119683,1
20,6,0.042,0.092,100,50,0.9,1,42.91837446,1
40,6,0.042,0.092,100,50,0.9,1,44.3401411,1
-40,0,0.084,0.092,100,50,0.9,1,19.32514059,1
-20,0,0.084,0.092,100,50,0.9,1,45.33481207,1
0,0,0.084,0.092,100,50,0.9,1,48.54127802,1
20,0,0.084,0.092,100,50,0.9,1,51.77173505,1
40,0,0.084,0.092,100,50,0.9,1,55.10744187,1
-40,2,0.084,0.092,100,50,0.9,1,16.34457802,1
-20,2,0.084,0.092,100,50,0.9,1,45.0454781,1
0,2,0.084,0.092,100,50,0.9,1,48.2059154,1
20,2,0.084,0.092,100,50,0.9,1,51.35830393,1
40,2,0.084,0.092,100,50,0.9,1,54.63265133,1
-40,4,0.084,0.092,100,50,0.9,1,13.85057208,1
-20,4,0.084,0.092,100,50,0.9,1,44.63676047,1
0,4,0.084,0.092,100,50,0.9,1,47.68118772,1
20,4,0.084,0.092,100,50,0.9,1,50.65405965,1
40,4,0.084,0.092,100,50,0.9,1,53.77892935,1
-40,6,0.084,0.092,100,50,0.9,1,12.92384286,1
-20,6,0.084,0.092,100,50,0.9,1,44.48432275,1
0,6,0.084,0.092,100,50,0.9,1,47.25097659,1
20,6,0.084,0.092,100,50,0.9,1,50.06378893,1
40,6,0.084,0.092,100,50,0.9,1,52.90732221,1
-40,0,0.168,0.092,100,50,0.9,1,25.15867566,1
-20,0,0.168,0.092,100,50,0.9,1,54.89666414,1
0,0,0.168,0.092,100,50,0.9,1,61.30959604,1
20,0,0.168,0.092,100,50,0.9,1,67.7705101,1
40,0,0.168,0.092,100,50,0.9,1,74.44192373,1
-40,2,0.168,0.092,100,50,0.9,1,21.80986379,1
-20,2,0.168,0.092,100,50,0.9,1,54.3179962,1
0,2,0.168,0.092,100,50,0.9,1,60.63887081,1
20,2,0.168,0.092,100,50,0.9,1,66.94364786,1
40,2,0.168,0.092,100,50,0.9,1,73.49234267,1
-40,4,0.168,0.092,100,50,0.9,1,18.91407995,1
-20,4,0.168,0.092,100,50,0.9,1,53.50056093,1
0,4,0.168,0.092,100,50,0.9,1,59.58941543,1
20,4,0.168,0.092,100,50,0.9,1,65.5351593,1
40,4,0.168,0.092,100,50,0.9,1,71.7848987,1
-40,6,0.168,0.092,100,50,0.9,1,17.90871713,1
-20,6,0.168,0.092,100,50,0.9,1,53.1956855,1
0,6,0.168,0.092,100,50,0.9,1,58.72899318,1
20,6,0.168,0.092,100,50,0.9,1,64.35461785,1
40,6,0.168,0.092,100,50,0.9,1,70.04168441,1
-40,0,0.042,0.023,200,50,0.9,1,-14.96033109,0
-20,0,0.042,0.023,200,50,0.9,1,-7.525833966,0
0,0,0.042,0.023,200,50,0.9,1,-5.92260099,0
20,0,0.042,0.023,200,50,0.9,1,-4.307372475,0
40,0,0.042,0.023,200,50,0.9,1,-2.639519067,0
-40,2,0.042,0.023,200,50,0.9,1,-15.79753405,0
-20,2,0.042,0.023,200,50,0.9,1,-7.670500949,0
0,2,0.042,0.023,200,50,0.9,1,-6.090282298,0
20,2,0.042,0.023,200,50,0.9,1,-4.514088036,0
40,2,0.042,0.023,200,50,0.9,1,-2.876914334,0
-40,4,0.042,0.023,200,50,0.9,1,-16.52148001,0
-20,4,0.042,0.023,200,50,0.9,1,-7.874859767,0
0,4,0.042,0.023,200,50,0.9,1,-6.352646142,0
20,4,0.042,0.023,200,50,0.9,1,-4.866210176,0
40,4,0.042,0.023,200,50,0.9,1,-3.303775325,0
-40,6,0.042,0.023,200,50,0.9,1,-16.77282072,0
-20,6,0.042,0.023,200,50,0.9,1,-7.951078625,0
0,6,0.042,0.023,200,50,0.9,1,-6.567751704,0
20,6,0.042,0.023,200,50,0.9,1,-5.161345537,0
40,6,0.042,0.023,200,50,0.9,1,-3.739578897,0
-40,0,0.084,0.023,200,50,0.9,1,-12.04356355,0
-20,0,0.084,0.023,200,50,0.9,1,-2.744907931,0
0,0,0.084,0.023,200,50,0.9,1,0.461558019,1
20,0,0.084,0.023,200,50,0.9,1,3.69201505,1
40,0,0.084,0.023,200,50,0.9,1,7.027721865,1
-40,2,0.084,0.023,200,50,0.9,1,-13.06489117,0
-20,2,0.084,0.023,200,50,0.9,1,-3.034241898,0
0,2,0.084,0.023,200,50,0.9,1,0.126195403,1
20,2,0.084,0.023,200,50,0.9,1,3.278583928,1
40,2,0.084,0.023,200,50,0.9,1,6.552931333,1
-40,4,0.084,0.023,200,50,0.9,1,-13.98972608,0
-20,4,0.084,0.023,200,50,0.9,1,-3.442959534,0
0,4,0.084,0.023,200,50,0.9,1,-0.398532284,0
20,4,0.084,0.023,200,50,0.9,1,2.574339648,1
40,4,0.084,0.023,200,50,0.9,1,5.699209351,1
-40,6,0.084,0.023,200,50,0.9,1,-14.28038358,0
-20,6,0.084,0.023,200,50,0.9,1,-3.59539725,0
0,6,0.084,0.023,200,50,0.9,1,-0.828743408,0
20,6,0.084,0.023,200,50,0.9,1,1.984068926,1
40,6,0.084,0.023,200,50,0.9,1,4.827602206,1
-40,0,0.168,0.023,200,50,0.9,1,-6.210028484,0
-20,0,0.168,0.023,200,50,0.9,1,6.816944137,1
0,0,0.168,0.023,200,50,0.9,1,13.22987604,1
20,0,0.168,0.023,200,50,0.9,1,19.6907901,1
40,0,0.168,0.023,200,50,0.9,1,26.36220373,1
-40,2,0.168,0.023,200,50,0.9,1,-7.599605395,0
-20,2,0.168,0.023,200,50,0.9,1,6.238276203,1
0,2,0.168,0.023,200,50,0.9,1,12.55915081,1
20,2,0.168,0.023,200,50,0.9,1,18.86392786,1
40,2,0.168,0.023,200,50,0.9,1,25.41262267,1
-40,4,0.168,0.023,200,50,0.9,1,-8.926218216,0
-20,4,0.168,0.023,200,50,0.9,1,5.420840932,1
0,4,0.168,0.023,200,50,0.9,1,11.50969543,1
20,4,0.168,0.023,200,50,0.9,1,17.4554393,1
40,4,0.168,0.023,200,50,0.9,1,23.7051787,1
-40,6,0.168,0.023,200,50,0.9,1,-9.295509318,0
-20,6,0.168,0.023,200,50,0.9,1,5.115965501,1
0,6,0.168,0.023,200,50,0.9,1,10.64927318,1
20,6,0.168,0.023,200,50,0.9,1,16.27489785,1
40,6,0.168,0.023,200,50,0.9,1,21.96196441,1
-40,0,0.042,0.046,200,50,0.9,1,-7.837429706,0
-20,0,0.042,0.046,200,50,0.9,1,5.167406034,1
0,0,0.042,0.046,200,50,0.9,1,6.77063901,1
20,0,0.042,0.046,200,50,0.9,1,8.385867525,1
40,0,0.042,0.046,200,50,0.9,1,10.05372093,1
-40,2,0.042,0.046,200,50,0.9,1,-9.32771099,0
-20,2,0.042,0.046,200,50,0.9,1,5.022739051,1
0,2,0.042,0.046,200,50,0.9,1,6.602957702,1
20,2,0.042,0.046,200,50,0.9,1,8.179151964,1
40,2,0.042,0.046,200,50,0.9,1,9.816325666,1
-40,4,0.042,0.046,200,50,0.9,1,-10.57471396,0
-20,4,0.042,0.046,200,50,0.9,1,4.818380233,1
0,4,0.042,0.046,200,50,0.9,1,6.340593858,1
20,4,0.042,0.046,200,50,0.9,1,7.827029824,1
40,4,0.042,0.046,200,50,0.9,1,9.389464675,1
-40,6,0.042,0.046,200,50,0.9,1,-11.03807857,0
-20,6,0.042,0.046,200,50,0.9,1,4.742161375,1
0,6,0.042,0.046,200,50,0.9,1,6.125488296,1
20,6,0.042,0.046,200,50,0.9,1,7.531894463,1
40,6,0.042,0.046,200,50,0.9,1,8.953661103,1
-40,0,0.084,0.046,200,50,0.9,1,-4.920662172,0
-20,0,0.084,0.046,200,50,0.9,1,9.948332069,1
0,0,0.084,0.046,200,50,0.9,1,13.15479802,1
20,0,0.084,0.046,200,50,0.9,1,16.38525505,1
40,0,0.084,0.046,200,50,0.9,1,19.72096187,1
-40,2,0.084,0.046,200,50,0.9,1,-6.595068104,0
-20,2,0.084,0.046,200,50,0.9,1,9.658998102,1
0,2,0.084,0.046,200,50,0.9,1,12.8194354,1
20,2,0.084,0.046,200,50,0.9,1,15.97182393,1
40,2,0.084,0.046,200,50,0.9,1,19.24617133,1
-40,4,0.084,0.046,200,50,0.9,1,-8.042960027,0
-20,4,0.084,0.046,200,50,0.9,1,9.250280466,1
0,4,0.084,0.046,200,50,0.9,1,12.29470772,1
20,4,0.084,0.046,200,50,0.9,1,15.26757965,1
40,4,0.084,0.046,200,50,0.9,1,18.39244935,1
-40,6,0.084,0.046,200,50,0.9,1,-8.545641436,0
-20,6,0.084,0.046,200,50,0.9,1,9.09784275,1
0,6,0.084,0.046,200,50,0.9,1,11.86449659,1
20,6,0.084,0.046,200,50,0.9,1,14.67730893,1
40,6,0.084,0.046,200,50,0.9,1,17.52084221,1
-40,0,0.168,0.046,200,50,0.9,1,0.912872896,1
-20,0,0.168,0.046,200,50,0.9,1,19.51018414,1
0,0,0.168,0.046,200,50,0.9,1,25.92311604,1
20,0,0.168,0.046,200,50,0.9,1,32.3840301,1
40,0,0.168,0.046,200,50,0.9,1,39.05544373,1
-40,2,0.168,0.046,200,50,0.9,1,-1.129782333,0
-20,2,0.168,0.046,200,50,0.9,1,18.9315162,1
0,2,0.168,0.046,200,50,0.9,1,25.25239081,1
20,2,0.168,0.046,200,50,0.9,1,31.55716786,1
40,2,0.168,0.046,200,50,0.9,1,38.10586267,1
-40,4,0.168,0.046,200,50,0.9,1,-2.979452162,0
-20,4,0.168,0.046,200,50,0.9,1,18.11408093,1
0,4,0.168,0.046,200,50,0.9,1,24.20293543,1
20,4,0.168,0.046,200,50,0.9,1,30.1486793,1
40,4,0.168,0.046,200,50,0.9,1,36.3984187,1
-40,6,0.168,0.046,200,50,0.9,1,-3.560767169,0
-20,6,0.168,0.046,200,50,0.9,1,17.8092055,1
0,6,0.168,0.046,200,50,0.9,1,23.34251318,1
20,6,0.168,0.046,200,50,0.9,1,28.96813785,1
40,6,0.168,0.046,200,50,0.9,1,34.65520441,1
-40,0,0.042,0.092,200,50,0.9,1,6.408373055,1
-20,0,0.042,0.092,200,50,0.9,1,30.55388603,1
0,0,0.042,0.092,200,50,0.9,1,32.15711901,1
20,0,0.042,0.092,200,50,0.9,1,33.77234753,1
40,0,0.042,0.092,200,50,0.9,1,35.44020093,1
-40,2,0.042,0.092,200,50,0.9,1,3.611935135,1
-20,2,0.042,0.092,200,50,0.9,1,30.40921905,1
0,2,0.042,0.092,200,50,0.9,1,31.9894377,1
20,2,0.042,0.092,200,50,0.9,1,33.56563196,1
40,2,0.042,0.092,200,50,0.9,1,35.20280567,1
-40,4,0.042,0.092,200,50,0.9,1,1.318818149,1
-20,4,0.042,0.092,200,50,0.9,1,30.20486023,1
0,4,0.042,0.092,200,50,0.9,1,31.72707386,1
20,4,0.042,0.092,200,50,0.9,1,33.21350982,1
40,4,0.042,0.092,200,50,0.9,1,34.77594468,1
-40,6,0.042,0.092,200,50,0.9,1,0.431405729,1
-20,6,0.042,0.092,200,50,0.9,1,30.12864138,1
0,6,0.042,0.092,200,50,0.9,1,31.5119683,1
20,6,0.042,0.092,200,50,0.9,1,32.91837446,1
40,6,0.042,0.092,200,50,0.9,1,34.3401411,1
-40,0,0.084,0.092,200,50,0.9,1,9.325140589,1
-20,0,0.084,0.092,200,50,0.9,1,35.33481207,1
0,0,0.084,0.092,200,50,0.9,1,38.54127802,1
20,0,0.084,0.092,200,50,0.9,1,41.77173505,1
40,0,0.084,0.092,200,50,0.9,1,45.10744187,1
-40,2,0.084,0.092,200,50,0.9,1,6.34457802,1
-20,2,0.084,0.092,200,50,0.9,1,35.0454781,1
0,2,0.084,0.092,200,50,0.9,1,38.2059154,1
20,2,0.084,0.092,200,50,0.9,1,41.35830393,1
40,2,0.084,0.092,200,50,0.9,1,44.63265133,1
-40,4,0.084,0.092,200,50,0.9,1,3.850572081,1
-20,4,0.084,0.092,200,50,0.9,1,34.63676047,1
0,4,0.084,0.092,200,50,0.9,1,37.68118772,1
20,4,0.084,0.092,200,50,0.9,1,40.65405965,1
40,4,0.084,0.092,200,50,0.9,1,43.77892935,1
-40,6,0.084,0.092,200,50,0.9,1,2.923842862,1
-20,6,0.084,0.092,200,50,0.9,1,34.48432275,1
0,6,0.084,0.092,200,50,0.9,1,37.25097659,1
20,6,0.084,0.092,200,50,0.9,1,40.06378893,1
40,6,0.084,0.092,200,50,0.9,1,42.90732221,1
-40,0,0.168,0.092,200,50,0.9,1,15.15867566,1
-20,0,0.168,0.092,200,50,0.9,1,44.89666414,1
0,0,0.168,0.092,200,50,0.9,1,51.30959604,1
20,0,0.168,0.092,200,50,0.9,1,57.7705101,1
40,0,0.168,0.092,200,50,0.9,1,64.44192373,1
-40,2,0.168,0.092,200,50,0.9,1,11.80986379,1
-20,2,0.168,0.092,200,50,0.9,1,44.3179962,1
0,2,0.168,0.092,200,50,0.9,1,50.63887081,1
20,2,0.168,0.092,200,50,0.9,1,56.94364786,1
40,2,0.168,0.092,200,50,0.9,1,63.49234267,1
-40,4,0.168,0.092,200,50,0.9,1,8.914079946,1
-20,4,0.168,0.092,200,50,0.9,1,43.50056093,1
0,4,0.168,0.092,200,50,0.9,1,49.58941543,1
20,4,0.168,0.092,200,50,0.9,1,55.5351593,1
40,4,0.168,0.092,200,50,0.9,1,61.7848987,1
-40,6,0.168,0.092,200,50,0.9,1,7.908717129,1
-20,6,0.168,0.092,200,50,0.9,1,43.1956855,1
0,6,0.168,0.092,200,50,0.9,1,48.72899318,1
20,6,0.168,0.092,200,50,0.9,1,54.35461785,1
40,6,0.168,0.092,200,50,0.9,1,60.04168441,1
-40,0,0.042,0.023,300,50,0.9,1,-24.96033109,0
-20,0,0.042,0.023,300,50,0.9,1,-17.52583397,0
0,0,0.042,0.023,300,50,0.9,1,-15.92260099,0
20,0,0.042,0.023,300,50,0.9,1,-14.30737247,0
40,0,0.042,0.023,300,50,0.9,1,-12.63951907,0
-40,2,0.042,0.023,300,50,0.9,1,-25.79753405,0
-20,2,0.042,0.023,300,50,0.9,1,-17.67050095,0
0,2,0.042,0.023,300,50,0.9,1,-16.0902823,0
20,2,0.042,0.023,300,50,0.9,1,-14.51408804,0
40,2,0.042,0.023,300,50,0.9,1,-12.87691433,0
-40,4,0.042,0.023,300,50,0.9,1,-26.52148001,0
-20,4,0.042,0.023,300,50,0.9,1,-17.87485977,0
0,4,0.042,0.023,300,50,0.9,1,-16.35264614,0
20,4,0.042,0.023,300,50,0.9,1,-14.86621018,0
40,4,0.042,0.023,300,50,0.9,1,-13.30377532,0
-40,6,0.042,0.023,300,50,0.9,1,-26.77282072,0
-20,6,0.042,0.023,300,50,0.9,1,-17.95107862,0
0,6,0.042,0.023,300,50,0.9,1,-16.5677517,0
20,6,0.042,0.023,300,50,0.9,1,-15.16134554,0
40,6,0.042,0.023,300,50,0.9,1,-13.7395789,0
-40,0,0.084,0.023,300,50,0.9,1,-22.04356355,0
-20,0,0.084,0.023,300,50,0.9,1,-12.74490793,0
0,0,0.084,0.023,300,50,0.9,1,-9.538441981,0
20,0,0.084,0.023,300,50,0.9,1,-6.30798495,0
40,0,0.084,0.023,300,50,0.9,1,-2.972278135,0
-40,2,0.084,0.023,300,50,0.9,1,-23.06489117,0
-20,2,0.084,0.023,300,50,0.9,1,-13.0342419,0
0,2,0.084,0.023,300,50,0.9,1,-9.873804597,0
20,2,0.084,0.023,300,50,0.9,1,-6.721416072,0
40,2,0.084,0.023,300,50,0.9,1,-3.447068667,0
-40,4,0.084,0.023,300,50,0.9,1,-23.98972608,0
-20,4,0.084,0.023,300,50,0.9,1,-13.44295953,0
0,4,0.084,0.023,300,50,0.9,1,-10.39853228,0
20,4,0.084,0.023,300,50,0.9,1,-7.425660352,0
40,4,0.084,0.023,300,50,0.9,1,-4.300790649,0
-40,6,0.084,0.023,300,50,0.9,1,-24.28038358,0
-20,6,0.084,0.023,300,50,0.9,1,-13.59539725,0
0,6,0.084,0.023,300,50,0.9,1,-10.82874341,0
20,6,0.084,0.023,300,50,0.9,1,-8.015931074,0
40,6,0.084,0.023,300,50,0.9,1,-5.172397794,0
-40,0,0.168,0.023,300,50,0.9,1,-16.21002848,0
-20,0,0.168,0.023,300,50,0.9,1,-3.183055863,0
0,0,0.168,0.023,300,50,0.9,1,3.229876038,1
20,0,0.168,0.023,300,50,0.9,1,9.6907901,1
40,0,0.168,0.023,300,50,0.9,1,16.36220373,1
-40,2,0.168,0.023,300,50,0.9,1,-17.5996054,0
-20,2,0.168,0.023,300,50,0.9,1,-3.761723797,0
0,2,0.168,0.023,300,50,0.9,1,2.559150806,1
20,2,0.168,0.023,300,50,0.9,1,8.863927856,1
40,2,0.168,0.023,300,50,0.9,1,15.41262267,1
-40,4,0.168,0.023,300,50,0.9,1,-18.92621822,0
-20,4,0.168,0.023,300,50,0.9,1,-4.579159068,0
0,4,0.168,0.023,300,50,0.9,1,1.509695432,1
20,4,0.168,0.023,300,50,0.9,1,7.455439295,1
40,4,0.168,0.023,300,50,0.9,1,13.7051787,1
-40,6,0.168,0.023,300,50,0.9,1,-19.29550932,0
-20,6,0.168,0.023,300,50,0.9,1,-4.884034499,0
0,6,0.168,0.023,300,50,0.9,1,0.649273184,1
20,6,0.168,0.023,300,50,0.9,1,6.274897853,1
40,6,0.168,0.023,300,50,0.9,1,11.96196441,1
-40,0,0.042,0.046,300,50,0.9,1,-17.83742971,0
-20,0,0.042,0.046,300,50,0.9,1,-4.832593966,0
0,0,0.042,0.046,300,50,0.9,1,-3.22936099,0
20,0,0.042,0.046,300,50,0.9,1,-1.614132475,0
40,0,0.042,0.046,300,50,0.9,1,0.053720933,1
-40,2,0.042,0.046,300,50,0.9,1,-19.32771099,0
-20,2,0.042,0.046,300,50,0.9,1,-4.977260949,0
0,2,0.042,0.046,300,50,0.9,1,-3.397042298,0
20,2,0.042,0.046,300,50,0.9,1,-1.820848036,0
40,2,0.042,0.046,300,50,0.9,1,-0.183674334,0
-40,4,0.042,0.046,300,50,0.9,1,-20.57471396,0
-20,4,0.042,0.046,300,50,0.9,1,-5.181619767,0
0,4,0.042,0.046,300,50,0.9,1,-3.659406142,0
20,4,0.042,0.046,300,50,0.9,1,-2.172970176,0
40,4,0.042,0.046,300,50,0.9,1,-0.610535325,0
-40,6,0.042,0.046,300,50,0.9,1,-21.03807857,0
-20,6,0.042,0.046,300,50,0.9,1,-5.257838625,0
0,6,0.042,0.046,300,50,0.9,1,-3.874511704,0
20,6,0.042,0.046,300,50,0.9,1,-2.468105537,0
40,6,0.042,0.046,300,50,0.9,1,-1.046338897,0
-40,0,0.084,0.046,300,50,0.9,1,-14.92066217,0
-20,0,0.084,0.046,300,50,0.9,1,-0.051667931,0
0,0,0.084,0.046,300,50,0.9,1,3.154798019,1
20,0,0.084,0.046,300,50,0.9,1,6.38525505,1
40,0,0.084,0.046,300,50,0.9,1,9.720961865,1
-40,2,0.084,0.046,300,50,0.9,1,-16.5950681,0
-20,2,0.084,0.046,300,50,0.9,1,-0.341001898,0
0,2,0.084,0.046,300,50,0.9,1,2.819435403,1
20,2,0.084,0.046,300,50,0.9,1,5.971823928,1
40,2,0.084,0.046,300,50,0.9,1,9.246171333,1
-40,4,0.084,0.046,300,50,0.9,1,-18.04296003,0
-20,4,0.084,0.046,300,50,0.9,1,-0.749719534,0
0,4,0.084,0.046,300,50,0.9,1,2.294707716,1
20,4,0.084,0.046,300,50,0.9,1,5.267579648,1
40,4,0.084,0.046,300,50,0.9,1,8.392449351,1
-40,6,0.084,0.046,300,50,0.9,1,-18.54564144,0
-20,6,0.084,0.046,300,50,0.9,1,-0.90215725,0
0,6,0.084,0.046,300,50,0.9,1,1.864496592,1
20,6,0.084,0.046,300,50,0.9,1,4.677308926,1
40,6,0.084,0.046,300,50,0.9,1,7.520842206,1
-40,0,0.168,0.046,300,50,0.9,1,-9.087127104,0
-20,0,0.168,0.046,300,50,0.9,1,9.510184137,1
0,0,0.168,0.046,300,50,0.9,1,15.92311604,1
20,0,0.168,0.046,300,50,0.9,1,22.3840301,1
40,0,0.168,0.046,300,50,0.9,1,29.05544373,1
-40,2,0.168,0.046,300,50,0.9,1,-11.12978233,0
-20,2,0.168,0.046,300,50,0.9,1,8.931516203,1
0,2,0.168,0.046,300,50,0.9,1,15.25239081,1
20,2,0.168,0.046,300,50,0.9,1,21.55716786,1
40,2,0.168,0.046,300,50,0.9,1,28.10586267,1
-40,4,0.168,0.046,300,50,0.9,1,-12.97945216,0
-20,4,0.168,0.046,300,50,0.9,1,8.114080932,1
0,4,0.168,0.046,300,50,0.9,1,14.20293543,1
20,4,0.168,0.046,300,50,0.9,1,20.1486793,1
40,4,0.168,0.046,300,50,0.9,1,26.3984187,1
-40,6,0.168,0.046,300,50,0.9,1,-13.56076717,0
-20,6,0.168,0.046,300,50,0.9,1,7.809205501,1
0,6,0.168,0.046,300,50,0.9,1,13.34251318,1
20,6,0.168,0.046,300,50,0.9,1,18.96813785,1
40,6,0.168,0.046,300,50,0.9,1,24.65520441,1
-40,0,0.042,0.092,300,50,0.9,1,-3.591626945,0
-20,0,0.042,0.092,300,50,0.9,1,20.55388603,1
0,0,0.042,0.092,300,50,0.9,1,22.15711901,1
20,0,0.042,0.092,300,50,0.9,1,23.77234753,1
40,0,0.042,0.092,300,50,0.9,1,25.44020093,1
-40,2,0.042,0.092,300,50,0.9,1,-6.388064865,0
-20,2,0.042,0.092,300,50,0.9,1,20.40921905,1
0,2,0.042,0.092,300,50,0.9,1,21.9894377,1
20,2,0.042,0.092,300,50,0.9,1,23.56563196,1
40,2,0.042,0.092,300,50,0.9,1,25.20280567,1
-40,4,0.042,0.092,300,50,0.9,1,-8.681181851,0
-20,4,0.042,0.092,300,50,0.9,1,20.20486023,1
0,4,0.042,0.092,300,50,0.9,1,21.72707386,1
20,4,0.042,0.092,300,50,0.9,1,23.21350982,1
40,4,0.042,0.092,300,50,0.9,1,24.77594468,1
-40,6,0.042,0.092,300,50,0.9,1,-9.568594271,0
-20,6,0.042,0.092,300,50,0.9,1,20.12864138,1
0,6,0.042,0.092,300,50,0.9,1,21.5119683,1
20,6,0.042,0.092,300,50,0.9,1,22.91837446,1
40,6,0.042,0.092,300,50,0.9,1,24.3401411,1
-40,0,0.084,0.092,300,50,0.9,1,-0.674859411,0
-20,0,0.084,0.092,300,50,0.9,1,25.33481207,1
0,0,0.084,0.092,300,50,0.9,1,28.54127802,1
20,0,0.084,0.092,300,50,0.9,1,31.77173505,1
40,0,0.084,0.092,300,50,0.9,1,35.10744187,1
-40,2,0.084,0.092,300,50,0.9,1,-3.65542198,0
-20,2,0.084,0.092,300,50,0.9,1,25.0454781,1
0,2,0.084,0.092,300,50,0.9,1,28.2059154,1
20,2,0.084,0.092,300,50,0.9,1,31.35830393,1
40,2,0.084,0.092,300,50,0.9,1,34.63265133,1
-40,4,0.084,0.092,300,50,0.9,1,-6.149427919,0
-20,4,0.084,0.092,300,50,0.9,1,24.63676047,1
0,4,0.084,0.092,300,50,0.9,1,27.68118772,1
20,4,0.084,0.092,300,50,0.9,1,30.65405965,1
40,4,0.084,0.092,300,50,0.9,1,33.77892935,1
-40,6,0.084,0.092,300,50,0.9,1,-7.076157138,0
-20,6,0.084,0.092,300,50,0.9,1,24.48432275,1
0,6,0.084,0.092,300,50,0.9,1,27.25097659,1
20,6,0.084,0.092,300,50,0.9,1,30.06378893,1
40,6,0.084,0.092,300,50,0.9,1,32.90732221,1
-40,0,0.168,0.092,300,50,0.9,1,5.158675656,1
-20,0,0.168,0.092,300,50,0.9,1,34.89666414,1
0,0,0.168,0.092,300,50,0.9,1,41.30959604,1
20,0,0.168,0.092,300,50,0.9,1,47.7705101,1
40,0,0.168,0.092,300,50,0.9,1,54.44192373,1
